window_s,task,dataset_id,split,model,feature_set,train_rows,test_rows,feature_count,prevalence,auc,average_precision,brier
30,pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_distribution,316,396,60,0.5050505050505051,0.5563010204081633,0.5806629783849824,0.2487082450589912
30,pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_temporal,316,396,120,0.5050505050505051,0.6406760204081632,0.6092396276299983,0.271725280147192
30,pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_temporal,316,396,120,0.5050505050505051,0.5451530612244898,0.543289742232006,0.2501754332452715
30,pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_temporal_coupling,316,396,129,0.5050505050505051,0.6375127551020408,0.5946392216183508,0.2759536712605936
30,pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_temporal_coupling,316,396,129,0.5050505050505051,0.541734693877551,0.5551516906334628,0.249249504108434
30,pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_temporal_shuffle,316,396,120,0.5050505050505051,0.5047576530612244,0.5137559155704787,0.319738680762134
30,pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_temporal_shuffle,316,396,120,0.5050505050505051,0.4809948979591836,0.5058767121859118,0.2549108364769325
30,stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_distribution,408,510,135,0.3529411764705882,0.9758080808080808,0.9576839009113648,0.0608719220484516
30,stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_distribution,408,510,135,0.3529411764705882,0.9853367003367004,0.97617359162205,0.0627052333378143
30,stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_temporal,408,510,270,0.3529411764705882,0.9866835016835016,0.9776290567511386,0.0451016044467143
30,stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_temporal,408,510,270,0.3529411764705882,0.9883333333333332,0.9791759061097556,0.0635910444068948
30,stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_temporal_coupling,408,510,288,0.3529411764705882,0.9857912457912458,0.9755586312733664,0.0459768815880628
30,stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_temporal_coupling,408,510,288,0.3529411764705882,0.9872222222222222,0.9771852212516708,0.0653798875158848
30,stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_temporal_shuffle,408,510,270,0.3529411764705882,0.946986531986532,0.917993875513875,0.0905314005047265
30,stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_temporal_shuffle,408,510,270,0.3529411764705882,0.9793602693602694,0.9670715899419636,0.0901157976640258
30,wesad_stress,wesad,group_subject_cv,logistic,base_distribution,360,450,135,0.5,0.6813432098765432,0.6859272030504152,0.262144030397653
30,wesad_stress,wesad,group_subject_cv,extra_trees,base_distribution,360,450,135,0.5,0.7176493827160495,0.7208673568132828,0.2168896326216915
30,wesad_stress,wesad,group_subject_cv,logistic,base_temporal,360,450,270,0.5,0.691595061728395,0.6877202236697215,0.2833700184919089
30,wesad_stress,wesad,group_subject_cv,extra_trees,base_temporal,360,450,270,0.5,0.7312592592592593,0.6795189455196934,0.2151337805738007
30,wesad_stress,wesad,group_subject_cv,logistic,base_temporal_coupling,360,450,288,0.5,0.6699851851851851,0.6662702774150913,0.2991290518129945
30,wesad_stress,wesad,group_subject_cv,extra_trees,base_temporal_coupling,360,450,288,0.5,0.7314765432098765,0.681688637291666,0.2155285673168125
30,wesad_stress,wesad,group_subject_cv,logistic,base_temporal_shuffle,360,450,270,0.5,0.6501333333333335,0.6452274340713836,0.3217364735108991
30,wesad_stress,wesad,group_subject_cv,extra_trees,base_temporal_shuffle,360,450,270,0.5,0.7252345679012346,0.6931756530235129,0.2166691844492148
