"window_s","task","dataset_id","shape_feature","shuffle_feature","shape_oriented_auc","shuffle_oriented_auc","order_advantage"
5,"stress_vs_exercise","induced_stress_exercise","acc_z__shape__median_crossings","acc_z__shuffle__median_crossings",0.858594276094276,0.722643097643098,0.135951178451178
5,"stress_vs_exercise","induced_stress_exercise","acc_z__shape__longest_above_median_frac","acc_z__shuffle__longest_above_median_frac",0.630353535353535,0.74483164983165,-0.114478114478115
5,"stress_vs_exercise","induced_stress_exercise","acc_z__shape__longest_below_median_frac","acc_z__shuffle__longest_below_median_frac",0.856111111111111,0.742441077441077,0.113670033670034
5,"stress_vs_exercise","induced_stress_exercise","acc_z__shape__autocorr_025s","acc_z__shuffle__autocorr_025s",0.632510288065844,0.500084175084175,0.132426112981669
5,"stress_vs_exercise","induced_stress_exercise","acc_z__shape__autocorr_05s","acc_z__shuffle__autocorr_05s",0.65291737248259,0.512121212121212,0.140796160361378
5,"stress_vs_exercise","induced_stress_exercise","acc_z__shape__autocorr_1s","acc_z__shuffle__autocorr_1s",0.568981742894786,0.514903754526396,0.0540779883683904
5,"stress_vs_exercise","induced_stress_exercise","acc_z__shape__autocorr_2s","acc_z__shuffle__autocorr_2s",0.506411049268192,0.51227761485826,-0.00586656559006782
5,"stress_vs_exercise","induced_stress_exercise","acc_z__shape__dominant_frequency","acc_z__shuffle__dominant_frequency",0.625739210284665,0.520459136822773,0.105280073461892
5,"stress_vs_exercise","induced_stress_exercise","acc_z__shape__spectral_centroid","acc_z__shuffle__spectral_centroid",0.613719008264463,0.508080808080808,0.105638200183655
5,"stress_vs_exercise","induced_stress_exercise","acc_z__shape__spectral_entropy","acc_z__shuffle__spectral_entropy",0.50584940312213,0.57603305785124,-0.0701836547291093
5,"stress_vs_exercise","induced_stress_exercise","acc_z__shape__mid_band_power","acc_z__shuffle__mid_band_power",0.640863177226814,0.521763085399449,0.119100091827365
5,"stress_vs_exercise","induced_stress_exercise","acc_z__shape__high_band_power","acc_z__shuffle__high_band_power",0.640881542699725,0.521763085399449,0.119118457300275
5,"stress_vs_exercise","induced_stress_exercise","acc_z__shape__wavelet_energy_0","acc_z__shuffle__wavelet_energy_0",0.664242424242424,0.633682277318641,0.0305601469237833
5,"stress_vs_exercise","induced_stress_exercise","acc_z__shape__wavelet_energy_1","acc_z__shuffle__wavelet_energy_1",0.625307621671258,0.535426997245179,0.089880624426079
5,"stress_vs_exercise","induced_stress_exercise","acc_z__shape__wavelet_energy_2","acc_z__shuffle__wavelet_energy_2",0.661505968778696,0.629421487603306,0.0320844811753903
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__median","acc_mag__shuffle__median",0.817777777777778,0.817777777777778,0
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__mad","acc_mag__shuffle__mad",0.838383838383838,0.838383838383838,0
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__q10","acc_mag__shuffle__q10",0.580058922558923,0.580058922558923,0
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__q25","acc_mag__shuffle__q25",0.689326599326599,0.689326599326599,0
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__q75","acc_mag__shuffle__q75",0.867550505050505,0.867550505050505,0
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__q90","acc_mag__shuffle__q90",0.854099326599327,0.854099326599327,0
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__iqr","acc_mag__shuffle__iqr",0.835892255892256,0.835892255892256,0
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__skew","acc_mag__shuffle__skew",0.522227865244625,0.522227865244625,0
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__kurtosis","acc_mag__shuffle__kurtosis",0.595479939055358,0.595479939055358,0
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__rms_z","acc_mag__shuffle__rms_z",0.650841750841751,0.650841750841751,0
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__late_minus_early_z","acc_mag__shuffle__late_minus_early_z",0.502744107744108,0.500909090909091,0.00183501683501675
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__last_minus_first_z","acc_mag__shuffle__last_minus_first_z",0.5028367003367,0.54023569023569,-0.0373989898989898
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__max_time_fraction","acc_mag__shuffle__max_time_fraction",0.557584175084175,0.588627946127946,-0.0310437710437711
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__min_time_fraction","acc_mag__shuffle__min_time_fraction",0.612272727272727,0.546666666666667,0.0656060606060607
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__mean_abs_diff_z","acc_mag__shuffle__mean_abs_diff_z",0.523535353535354,0.562003367003367,-0.0384680134680134
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__std_diff_z","acc_mag__shuffle__std_diff_z",0.602525252525253,0.63489898989899,-0.0323737373737373
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__max_abs_diff_z","acc_mag__shuffle__max_abs_diff_z",0.608417508417508,0.636616161616162,-0.0281986531986532
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__second_diff_energy","acc_mag__shuffle__second_diff_energy",0.58973063973064,0.627104377104377,-0.0373737373737373
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__median_crossings","acc_mag__shuffle__median_crossings",0.689410774410774,0.629705387205387,0.0597053872053872
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__longest_above_median_frac","acc_mag__shuffle__longest_above_median_frac",0.600723905723906,0.64229797979798,-0.041574074074074
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__longest_below_median_frac","acc_mag__shuffle__longest_below_median_frac",0.692424242424242,0.661498316498316,0.0309259259259259
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__autocorr_025s","acc_mag__shuffle__autocorr_025s",0.505857457254105,0.528254613170814,-0.0223971559167091
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__autocorr_05s","acc_mag__shuffle__autocorr_05s",0.518012527509734,0.509210078311202,0.00880244919853235
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__autocorr_1s","acc_mag__shuffle__autocorr_1s",0.5445573048925,0.51080294470125,0.0337543601912507
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__autocorr_2s","acc_mag__shuffle__autocorr_2s",0.506147186147186,0.52034632034632,-0.0141991341991342
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__dominant_frequency","acc_mag__shuffle__dominant_frequency",0.520289487049264,0.506196038598273,0.0140934484509904
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__spectral_centroid","acc_mag__shuffle__spectral_centroid",0.509869646182495,0.53157271034366,-0.0217030641611646
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__spectral_entropy","acc_mag__shuffle__spectral_entropy",0.579143389199255,0.554240731335703,0.0249026578635517
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__mid_band_power","acc_mag__shuffle__mid_band_power",0.514186558320637,0.502302353140342,0.0118842051802945
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__high_band_power","acc_mag__shuffle__high_band_power",0.514186558320637,0.502302353140342,0.0118842051802946
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__wavelet_energy_0","acc_mag__shuffle__wavelet_energy_0",0.544117149145082,0.509023192822076,0.0350939563230066
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__wavelet_energy_1","acc_mag__shuffle__wavelet_energy_1",0.546131708142881,0.513390892161842,0.0327408159810395
5,"stress_vs_exercise","induced_stress_exercise","acc_mag__shape__wavelet_energy_2","acc_mag__shuffle__wavelet_energy_2",0.536041984086677,0.50570509564923,0.0303368884374471
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__median","temperature__shuffle__median",0.542045454545454,0.542045454545454,0
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__mad","temperature__shuffle__mad",0.670513468013468,0.670513468013468,0
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__q10","temperature__shuffle__q10",0.558350168350168,0.558350168350168,0
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__q25","temperature__shuffle__q25",0.55212962962963,0.55212962962963,0
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__q75","temperature__shuffle__q75",0.534074074074074,0.534074074074074,0
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__q90","temperature__shuffle__q90",0.519124579124579,0.519124579124579,0
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__iqr","temperature__shuffle__iqr",0.65223063973064,0.65223063973064,0
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__skew","temperature__shuffle__skew",0.52379746835443,0.523679927667269,0.000117540687160966
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__kurtosis","temperature__shuffle__kurtosis",0.5424773960217,0.542034358047016,0.00044303797468348
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__rms_z","temperature__shuffle__rms_z",0.520984848484848,0.518560606060606,0.00242424242424244
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__late_minus_early_z","temperature__shuffle__late_minus_early_z",0.56956228956229,0.51202861952862,0.05753367003367
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__last_minus_first_z","temperature__shuffle__last_minus_first_z",0.568114478114478,0.502483164983165,0.0656313131313131
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__max_time_fraction","temperature__shuffle__max_time_fraction",0.51723063973064,0.516144781144781,0.00108585858585863
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__min_time_fraction","temperature__shuffle__min_time_fraction",0.575277777777778,0.554949494949495,0.0203282828282828
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__mean_abs_diff_z","temperature__shuffle__mean_abs_diff_z",0.555782828282828,0.542988215488216,0.0127946127946128
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__std_diff_z","temperature__shuffle__std_diff_z",0.532255892255892,0.53037037037037,0.00188552188552182
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__max_abs_diff_z","temperature__shuffle__max_abs_diff_z",0.53973063973064,0.594688552188552,-0.0549579124579125
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__second_diff_energy","temperature__shuffle__second_diff_energy",0.529217171717172,0.522348484848485,0.0068686868686868
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__median_crossings","temperature__shuffle__median_crossings",0.573661616161616,0.612878787878788,-0.0392171717171717
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__longest_above_median_frac","temperature__shuffle__longest_above_median_frac",0.618114478114478,0.618333333333333,-0.000218855218855341
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__longest_below_median_frac","temperature__shuffle__longest_below_median_frac",0.600521885521886,0.630008417508418,-0.029486531986532
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__autocorr_025s","temperature__shuffle__autocorr_025s",0.568708656888122,0.535171790235081,0.0335368666530405
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__autocorr_05s","temperature__shuffle__autocorr_05s",0.56508484325568,0.526408032861707,0.0386768103939732
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__autocorr_1s","temperature__shuffle__autocorr_1s",0.55518230394468,0.502410016805481,0.052772287139199
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__autocorr_2s","temperature__shuffle__autocorr_2s",0.528651989755713,0.513951606833747,0.0147003829219658
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__dominant_frequency","temperature__shuffle__dominant_frequency",0.548896925858951,0.540316455696203,0.00858047016274865
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__spectral_centroid","temperature__shuffle__spectral_centroid",0.545578661844485,0.533499095840868,0.0120795660036167
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__spectral_entropy","temperature__shuffle__spectral_entropy",0.502875226039783,0.510334538878843,-0.00745931283905965
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__mid_band_power","temperature__shuffle__mid_band_power",0.54372513562387,0.524104882459313,0.019620253164557
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__high_band_power","temperature__shuffle__high_band_power",0.543327305605787,0.52368896925859,0.019638336347197
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__wavelet_energy_0","temperature__shuffle__wavelet_energy_0",0.520723327305606,0.537215189873418,-0.016491862567812
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__wavelet_energy_1","temperature__shuffle__wavelet_energy_1",0.524267631103074,0.529566003616637,-0.00529837251356235
5,"stress_vs_exercise","induced_stress_exercise","temperature__shape__wavelet_energy_2","temperature__shuffle__wavelet_energy_2",0.511781193490054,0.555569620253165,-0.0437884267631103
5,"stress_vs_exercise","induced_stress_exercise","hr__shape__median","hr__shuffle__median",0.737519225173546,0.737519225173546,0
5,"stress_vs_exercise","induced_stress_exercise","hr__shape__mad","hr__shuffle__mad",0.563152097102714,0.563152097102714,0
5,"stress_vs_exercise","induced_stress_exercise","hr__shape__q10","hr__shuffle__q10",0.736272186889471,0.736272186889471,0
5,"stress_vs_exercise","induced_stress_exercise","hr__shape__q25","hr__shuffle__q25",0.736989233902814,0.736989233902814,0
5,"stress_vs_exercise","induced_stress_exercise","hr__shape__q75","hr__shuffle__q75",0.739420958556761,0.739420958556761,0
5,"stress_vs_exercise","induced_stress_exercise","hr__shape__q90","hr__shuffle__q90",0.739129982957143,0.739129982957143,0
5,"stress_vs_exercise","induced_stress_exercise","hr__shape__iqr","hr__shuffle__iqr",0.566321652741406,0.566321652741406,0
5,"stress_vs_exercise","induced_stress_exercise","hr__shape__skew","hr__shuffle__skew",0.519404821488155,0.519415248581915,-1.04270937604234e-05
5,"stress_vs_exercise","induced_stress_exercise","hr__shape__kurtosis","hr__shuffle__kurtosis",0.556493993993994,0.556493993993994,0
5,"stress_vs_exercise","induced_stress_exercise","hr__shape__rms_z","hr__shuffle__rms_z",0.508084964875088,0.508084964875088,0
5,"stress_vs_exercise","induced_stress_exercise","hr__shape__late_minus_early_z","hr__shuffle__late_minus_early_z",0.510714137257347,0.509165731387954,0.00154840586939353
5,"stress_vs_exercise","induced_stress_exercise","hr__shape__last_minus_first_z","hr__shuffle__last_minus_first_z",0.519453797231575,0.55032838674814,-0.0308745895165649
5,"stress_vs_exercise","induced_stress_exercise","hr__shape__max_time_fraction","hr__shuffle__max_time_fraction",0.506432639148689,0.516003657978967,-0.00957101883027811
5,"stress_vs_exercise","induced_stress_exercise","hr__shape__min_time_fraction","hr__shuffle__min_time_fraction",0.507471837718751,0.529897742860706,-0.0224259051419546
5,"stress_vs_exercise","induced_stress_exercise","hr__shape__mean_abs_diff_z","hr__shuffle__mean_abs_diff_z",0.507658893461363,0.528266201105707,-0.0206073076443447
5,"stress_vs_exercise","induced_stress_exercise","hr__shape__std_diff_z","hr__shuffle__std_diff_z",0.522363553227751,0.51770794363387,0.00465560959388112
5,"stress_vs_exercise","induced_stress_exercise","hr__shape__max_abs_diff_z","hr__shuffle__max_abs_diff_z",0.546971775366837,0.51307311801139,0.0338986573554474
5,"stress_vs_exercise","induced_stress_exercise","hr__shape__second_diff_energy","hr__shuffle__second_diff_energy",0.517967743276385,0.510454337614831,0.0075134056615539
5,"stress_vs_exercise","induced_stress_exercise","hr__shape__median_crossings","hr__shuffle__median_crossings",0.522394729184853,0.532526915242965,-0.0101321860581119
5,"stress_vs_exercise","induced_stress_exercise","hr__shape__longest_above_median_frac","hr__shuffle__longest_above_median_frac",0.503418963295507,0.523662551440329,-0.0202435881448227
