task,dataset_id,split,model,feature_set,train_rows,test_rows,feature_count,prevalence,auc,average_precision,brier
pain_high_4_plus,painmonit,leave_dataset_out,logistic,base_distribution,1327,241,45,0.7344398340248963,0.4780190677966102,0.7137298090471071,0.2810211858179158
pain_high_4_plus,painmonit,leave_dataset_out,logistic,base_temporal,1327,241,87,0.7344398340248963,0.47431144067796605,0.7036307639714112,0.31012118809656936
pain_high_4_plus,painmonit,leave_dataset_out,logistic,base_temporal_coupling,1327,241,93,0.7344398340248963,0.4753707627118644,0.7045829961212424,0.3104350797033861
pain_high_4_plus,painmonit,leave_dataset_out,logistic,base_temporal_shuffle,1327,241,87,0.7344398340248963,0.4864936440677966,0.7351692272665338,0.29204040366285716
pain_high_4_plus,painmonit,leave_dataset_out,logistic,base_shape,1327,241,117,0.7344398340248963,0.495850988700565,0.710771486674153,0.31378923688106775
pain_high_4_plus,painmonit,leave_dataset_out,logistic,base_shape_coupling,1327,241,123,0.7344398340248963,0.4947033898305085,0.7112543914559358,0.3135438090662225
pain_high_4_plus,painmonit,leave_dataset_out,logistic,base_shuffle,1327,241,117,0.7344398340248963,0.4880826271186441,0.7316698314890007,0.298414439393833
pain_high_4_plus,painmonit,leave_dataset_out,logistic,quality_only,1327,241,10,0.7344398340248963,0.5,0.7344398340248963,0.3447344146757932
pain_high_4_plus,painmonit_pmed,leave_dataset_out,logistic,base,1170,398,15,0.20351758793969849,0.4116135062507302,0.18189870778507478,0.3146361921787665
pain_high_4_plus,painmonit_pmed,leave_dataset_out,logistic,base_distribution,1170,398,45,0.20351758793969849,0.39989095299295085,0.17690558078802604,0.36177250258018107
pain_high_4_plus,painmonit_pmed,leave_dataset_out,logistic,base_temporal,1170,398,87,0.20351758793969849,0.39903415508042217,0.1781179790010391,0.40683117240603395
pain_high_4_plus,painmonit_pmed,leave_dataset_out,logistic,base_temporal_coupling,1170,398,93,0.20351758793969849,0.3976710674923083,0.1777910388012414,0.4130251342860363
pain_high_4_plus,painmonit_pmed,leave_dataset_out,logistic,base_temporal_shuffle,1170,398,87,0.20351758793969849,0.42356973166647194,0.19211679752978314,0.3635865622921859
pain_high_4_plus,painmonit_pmed,leave_dataset_out,logistic,base_shape,1170,398,117,0.20351758793969849,0.38890836156871905,0.16851854742412686,0.42876257065661083
pain_high_4_plus,painmonit_pmed,leave_dataset_out,logistic,base_shape_coupling,1170,398,123,0.20351758793969849,0.3888694162090587,0.17016931949519187,0.43413948749169684
pain_high_4_plus,painmonit_pmed,leave_dataset_out,logistic,base_shuffle,1170,398,117,0.20351758793969849,0.4014098220197064,0.18051433300530006,0.39905187005186643
pain_high_4_plus,painmonit_pmed,leave_dataset_out,logistic,quality_only,1170,398,10,0.20351758793969849,0.4585037192818475,0.19045268856631933,0.4963595690550972
pain_high_4_plus,physiopain_watch,leave_dataset_out,logistic,base,1168,400,15,0.475,0.4665664160401002,0.4397112852458646,0.2729411996136883
pain_high_4_plus,physiopain_watch,leave_dataset_out,logistic,base_distribution,1168,400,45,0.475,0.4887719298245614,0.4729011636431277,0.2845696050285909
pain_high_4_plus,physiopain_watch,leave_dataset_out,logistic,base_temporal,1168,400,87,0.475,0.44285714285714284,0.43433573218359117,0.32068949245772865
pain_high_4_plus,physiopain_watch,leave_dataset_out,logistic,base_temporal_coupling,1168,400,93,0.475,0.4389974937343358,0.4286841591839014,0.32529407467334
pain_high_4_plus,physiopain_watch,leave_dataset_out,logistic,base_temporal_shuffle,1168,400,87,0.475,0.515187969924812,0.47788517189521934,0.28060467637464126
pain_high_4_plus,physiopain_watch,leave_dataset_out,logistic,base_shape,1168,400,117,0.475,0.42503759398496244,0.4382702072876485,0.32916475963738223
pain_high_4_plus,physiopain_watch,leave_dataset_out,logistic,base_shape_coupling,1168,400,123,0.475,0.4210275689223058,0.4270720783432287,0.3338197479494765
pain_high_4_plus,physiopain_watch,leave_dataset_out,logistic,base_shuffle,1168,400,117,0.475,0.48932330827067666,0.47185300153456666,0.2945534499439214
pain_high_4_plus,physiopain_watch,leave_dataset_out,logistic,quality_only,1168,400,10,0.475,0.5,0.475,0.33127957861838375
pain_high_4_plus,rheumapain,leave_dataset_out,logistic,base,1232,336,15,0.09821428571428571,0.49404940494049404,0.09141905652189383,0.2734926243372497
pain_high_4_plus,rheumapain,leave_dataset_out,logistic,base_distribution,1232,336,45,0.09821428571428571,0.46234623462346236,0.08681938404595317,0.30068496726632
pain_high_4_plus,rheumapain,leave_dataset_out,logistic,base_temporal,1232,336,87,0.09821428571428571,0.5068506850685068,0.094535859906301,0.2925166767051357
pain_high_4_plus,rheumapain,leave_dataset_out,logistic,base_temporal_coupling,1232,336,93,0.09821428571428571,0.508950895089509,0.0955853703816586,0.2913662302725406
pain_high_4_plus,rheumapain,leave_dataset_out,logistic,base_temporal_shuffle,1232,336,87,0.09821428571428571,0.4884488448844884,0.09144076593331779,0.28714642090469683
pain_high_4_plus,rheumapain,leave_dataset_out,logistic,base_shape,1232,336,117,0.09821428571428571,0.4963496349634964,0.09238079896455179,0.31665751389606056
pain_high_4_plus,rheumapain,leave_dataset_out,logistic,base_shape_coupling,1232,336,123,0.09821428571428571,0.4972497249724972,0.09303229452542809,0.31530881749134626
pain_high_4_plus,rheumapain,leave_dataset_out,logistic,base_shuffle,1232,336,117,0.09821428571428571,0.48264826482648265,0.09162297981911431,0.31757983788406335
pain_high_4_plus,rheumapain,leave_dataset_out,logistic,quality_only,1232,336,10,0.09821428571428571,0.5067506750675068,0.09946493892489285,0.2681616997619788
pain_high_4_plus,silver_pain,leave_dataset_out,logistic,base,1375,193,15,0.5803108808290155,0.6924603174603174,0.7160468419660924,0.23229673248719476
pain_high_4_plus,silver_pain,leave_dataset_out,logistic,base_distribution,1375,193,45,0.5803108808290155,0.6392195767195767,0.6695643195119875,0.23340396935225405
pain_high_4_plus,silver_pain,leave_dataset_out,logistic,base_temporal,1375,193,87,0.5803108808290155,0.5778218694885362,0.6514163837099407,0.2707319547520932
pain_high_4_plus,silver_pain,leave_dataset_out,logistic,base_temporal_coupling,1375,193,93,0.5803108808290155,0.57418430335097,0.6529378005207664,0.2713163521452428
pain_high_4_plus,silver_pain,leave_dataset_out,logistic,base_temporal_shuffle,1375,193,87,0.5803108808290155,0.5563271604938271,0.6150999250555105,0.26638893902414296
pain_high_4_plus,silver_pain,leave_dataset_out,logistic,base_shape,1375,193,117,0.5803108808290155,0.5998677248677249,0.6872592634773549,0.27360617078588684
pain_high_4_plus,silver_pain,leave_dataset_out,logistic,base_shape_coupling,1375,193,123,0.5803108808290155,0.593915343915344,0.6826103010127811,0.2746253100092113
pain_high_4_plus,silver_pain,leave_dataset_out,logistic,base_shuffle,1375,193,117,0.5803108808290155,0.5790343915343916,0.6343804945196745,0.2628571100826133
pain_high_4_plus,silver_pain,leave_dataset_out,logistic,quality_only,1375,193,10,0.5803108808290155,0.3708664021164021,0.5340785479224599,0.2936199937933294
pain_high_4_plus,pooled,group_subject_cv,logistic,dataset_only,1568,1568,5,0.3781887755102041,0.745070264193367,0.5866144028115289,0.19977562497300894
